,name,gender,follower_count,voteup_count,comment_count,url,content
10,知乎用户,1,53599,2151,300,https://www.zhihu.com/api/v4/answers/1404219755,<blockquote>中国必须独立，中国必须解放，中国的事情必须中国人民自己作主。</blockquote><p>你觉得这句话有没有民族主义？你猜这话是谁说的？</p>
11,赤羽白鸦,1,39440,144,2,https://www.zhihu.com/api/v4/answers/1409447583,"<p>你认为的没有民族主义：毫无负担的一张机票去蹭福利，轻松卷上人上人。</p><p class=""ztext-empty-paragraph""><br/></p><p>实际的没有民族主义：地图被方块分割，有残羹冷炙吃的，绝对数量不可能超过万分之一，绝大多数直立生物并没有实质上的人籍。</p><p></p><p></p>"
12,大橘猫,-1,234,111,21,https://www.zhihu.com/api/v4/answers/1406905245,"<p>“民族主义”相对的是“普世价值”，</p><p class=""ztext-empty-paragraph""><br/></p><p>最好情况是：人家以为你是普世的，但实际上你却是民族主义；</p><p>最坏情况是：人家伪装成普世价值，但你却认为一切都应该是普世的，然后送掉了整个户口簿；</p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>然而窝郭比较特殊：</p><p>郭嘉认为所有人都应该有<b>“大中华民族主义”、没有“汉和地方民族主义”。</b></p><p><b>于是无论汉少都假装完全没有“地方民族主义”，但实际上都有；上面也知道都有，但是表面上假装天下太平，然后暗中使劲两边抓。</b></p><figure data-size=""normal""><noscript><img src=""https://pic3.zhimg.com/50/v2-d761bc0516d58c5a8be1e43f89347b03_720w.jpg?source=1940ef5c"" data-rawwidth=""960"" data-rawheight=""960"" data-size=""normal"" data-default-watermark-src=""https://pic3.zhimg.com/50/v2-04a920cded18cb046a27c5a85d867cf2_720w.jpg?source=1940ef5c"" class=""origin_image zh-lightbox-thumb"" width=""960"" data-original=""https://pic2.zhimg.com/v2-d761bc0516d58c5a8be1e43f89347b03_r.jpg?source=1940ef5c""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;960&#39; height=&#39;960&#39;&gt;&lt;/svg&gt;"" data-rawwidth=""960"" data-rawheight=""960"" data-size=""normal"" data-default-watermark-src=""https://pic3.zhimg.com/50/v2-04a920cded18cb046a27c5a85d867cf2_720w.jpg?source=1940ef5c"" class=""origin_image zh-lightbox-thumb lazy"" width=""960"" data-original=""https://pic2.zhimg.com/v2-d761bc0516d58c5a8be1e43f89347b03_r.jpg?source=1940ef5c"" data-actualsrc=""https://pic3.zhimg.com/50/v2-d761bc0516d58c5a8be1e43f89347b03_720w.jpg?source=1940ef5c""/></figure><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>PS：最近看了一下“入关”祖师嵩县在b站的复活视频，里面讲到美国人没有成功的构建起“国族”而中国人有~</p><p>我认为在这一点上他被迫不诚实了一番，不过也正是这个不诚实，动摇了整个“入关”理论的基础→我们的共同体建设其实也不咋地~</p>"
13,墨子连山,1,274477,6087,330,https://www.zhihu.com/api/v4/answers/1573687623,"<p>曾经有位美国朋友，带着我们做了一次号称深度美国游。</p><p>除了100刀的汉堡之外，最令我震惊的应该是看的那场秀。</p><p>因为之前在夏威夷被人起哄硬赶上台表演了中国功夫，心理阴影还没有消散。</p><p>坐在前排提心吊胆的。</p><p>终于演完了，还好没叫到我互动。</p><p>刚要松口气，主持人又出幺蛾子了。</p><p>先是邀请所有退伍老兵、警察起立，然后全场鼓掌致敬。</p><p>我看后面几个红脖子那个兴奋劲，不知道喝了多少？</p><p>这场面我哪见过，但是人家那么热烈，我不鼓掌也有点太突兀了。</p><p>于是勉强拍了两下，心想这应该不算有失国体吧？</p><p>本来以为这就可以了吧？</p><p>没想到，更尴尬的来了，全场起立齐唱国歌。</p><p>当时站起来也别扭，坐着也别扭，还得时刻提防着后面的红脖子，我真担心他们是种族主义者，偷袭我。</p><p>实际上，全场都处于极度亢奋的状态，幸亏当时中美还没这么多事，放到现在，我还真不敢在那硬挺。</p><p>这就是一场每周两次的秀，说小不小，说大也绝对算不上大，总之没什么特别的。</p><p>就这么一场秀，都要致敬老兵，唱国歌，而且比全场任何一个节目都热烈。</p><p>在中国，我们有机会致敬老兵吗？</p><p>有机会唱国歌吗？</p><p>我们的民族主义在哪呢？</p><a href=""https://xg.zhihu.com/plugin/1377c0e48cf8ad237ef242a457d0dceb?BIZ=ECOMMERCE"" data-draft-node=""block"" data-draft-type=""link-card"" class=""internal"">知乎营销平台</a><hr/><p>补充0：</p><p>什么叫现代民族国家？</p><p>简单说现代的民族就是国家。</p><p>中国公民都是中国人，中国人就是一个民族。</p><p>美国人也是一个民族，不管是黑的还是白的，他们都叫自己美利坚民族。</p><p>从这个角度去看，爱国主义和民族主义没有区别。</p>"
14,BenShang,-1,19537,667,63,https://www.zhihu.com/api/v4/answers/1403385478,<p><b>是好。因为中国的民族主义从来是反对压迫的民族主义，不是歧视他者压迫别人的民族主义。</b></p><p>1840年，大英帝国的军舰鸣响了舰炮，中国跌跌撞撞的近代历史拉开了帷幕。接踵而至的列强的侵略造成了深重的灾难。但就像潘多拉的宝盒，在一切的灾祸之外，中华民族的概念，也就是中国的民族主义，如同小小的希望的种子，在中国人民这片土壤中扎下了根。</p><p><b>民族主义是什么？中国的民族主义又是什么？</b>这是我们必须要理清的问题。</p><p>民族主义，泛泛地讲，就是<b>基于某种人为设定的标准来进行的人群划分，人为制造一种共同利益集团</b>的主张。这个“人为设定的标准”可以是皮肤或者头发的颜色，可以是语言文化的习俗，可以是宗教或者信仰，甚至任何想象的标准，所谓“民族是想象的共同体”。但是，即便是想象的共同体，它若被广泛的人们所认可，这种存在于集体的意识也就变成了一种客观的物质存在，所谓“理论一经群众掌握，也会变成物质力量”：<b>不能因为民族可能是基于一个想象的标准而衡量的集体，而干脆说民族是一种不存在的概念，或者直接认为它是邪恶错误的存在。</b></p><p>而中国的民族主义，其<b>源自中国民众在近代遭受的灾难与挫折和与这些灾难斗争牺牲的共同记忆。</b>从虎门销烟与英国军舰的第一炮开始，到时至今日的团结抗疫、团结抗洪，这样一件一件的灾难和对灾难的斗争构成了中国的民族主义的根本。中国的民族主义，就是对天灾的整治和对压迫的抗击。</p><p>现如今，在苏联解体之后，国际上已经形成了所谓的“历史终结”格局，即在国际上形成了以美国为单极、紧密围绕在美国周围的欧洲发达国家为上层的空前的帝国主义霸权压迫格局。如今，尽管战乱与饥荒不在祖国大地上继续，但是我们在外交、经济、文化、科技等等方面上，都依然继续遭受着压迫。<b>中国的民族主义，其历史任务还远远未完成。</b></p><p>现在的时代已经和马恩列的时代完全不一样了。金本位与殖民地争夺的时期已经过去，货币浮动汇率与资本信息化全球化的时代已经到来。在这个时代，<b>资本的全球流通只需要电脑上手机上敲几个按钮就可以完成交易，对无产的剥削可以是一个大洋彼岸的资本家点几下鼠标就完成的。</b></p><p>资本将天然地流向价值洼地，而无产者者无法自由快速地流动；通过国家机器以政治力量控制资本的自由流动已经成为了当下保护无产者的重要方法，<b>被剥削国家的民族主义发挥着保护受压迫的无产者的作用。</b></p><p><b>综上所述，是好。</b></p>
15,树神彧,1,90086,78,0,https://www.zhihu.com/api/v4/answers/1899156967,<p>民族主义是坏东西么？当然不是。是好东西么？也不尽然。它是一个中性的矛盾观。</p><p>由于民族主义的最朴素、最无可辩驳的起点是“因为我是中国人，所以……”，因此它阐述的主要矛盾一定是中外矛盾。</p><p>因此，在内部矛盾激烈的时候强调民族主义，其本意只有一个，那就是刻意强调矛盾是中外的，或是通过渲染中外矛盾占据人们的精力，使人尽量忽视内部矛盾。</p><p>比如美国，比如印度，比如台湾，是个网民谈起它们来时都咬牙切齿戾气十足。可要注意的是，造就他们戾气的起点，比如买不起房，比如996，比如失业危机，并不是美国印度台湾的错。</p><p>正如印度人谈起中国，正如台湾人谈起大陆，也是咬牙切齿戾气爆棚，可他们的困境，也根本不是咱们造成的。</p><p>看，民族主义好用吧？</p><p>与民族主义相对的，是阶级观。它最朴素、最无可辩驳的起点是“因为我是无产阶级，所以……”，因此它阐述的主要矛盾一定是内部矛盾。</p><p>由于内部矛盾总是更难触碰，因此它在历史上被允许谈及的次数很少。昙花一现之时，往往矛盾已经兜不住了，会倾泻出极为酷烈的混乱斗争，导致所有人对它的观感都不太好。</p><p>这就不多说了。</p><p>总之，民族主义和阶级观都是中性的，前者更适合内部矛盾小之时，后者更适合内部矛盾大之时。前者药效小毒性小，后者药效大毒性大。</p><p>前者的著名案例是昔日的东欧和曹县。若是它们能在内部矛盾小之时多讲讲民族主义，就不会失去独立自主，以至于苏莲崩塌时被拖下水。</p><p>至于后者，历史是复杂的，有时中外矛盾和内部矛盾是一起光临的。但在我们新民时期，三座大山里就给内部矛盾划了俩，可见咱们睿智的先烈很清楚啥才是重点。</p><p>总之，虽时有蒙蔽，虽时有反复，可人们总会天然倾向于内部矛盾更小的地方。比如很久之前的慕苏，和不久之前的慕美。慕苏慕美是一个性质的，不存在慕苏就是爱国慕美就是舔狗，追求公平追求优渥是普罗大众的本能。</p><p>现在面临一个问题，即当内部矛盾高发时，人们却发现可慕对象们的矛盾更尖锐，只好回家主动投奔民族主义。可不少人还是发现问题并没解决，毕竟药效不够，寄托又没了，一股气儿啊，就在窜动……</p>
16,梁力律师,1,1020,84,17,https://www.zhihu.com/api/v4/answers/1405177159,"<p><b>用词</b>就是话语权的争夺，是意识形态的战场。</p><p>新中国本来使用“<b>爱国主义</b>”一词，但二十世纪八九十年代以来，“民族主义”一词大有压倒“爱国主义”之势。</p><p>就如新中国本来使用“妇女解放”叙事，但到2020年，“女权主义”已经成功压倒了“妇女解放”。</p><p>妇女解放与女权主义是两码事。爱国主义与民族主义也是两码事。但是<b>大众不易分辨</b>。</p><p>乔治·奥威尔小说《1984》里，Big Brother 强迫人们使用“<b>新话</b>”。中国正在经历这一阶段，而强迫人们使用“<b>新词</b>”的Big Brother ，不是红色政权，恰恰是那些师从西方（尤其美国），一见《1984》就要对马列主义冷嘲热讽一番的，垄断了话语权、能在潜移默化中完成洗脑的文人，中华田园芝加哥男孩。</p><hr/><p>如果反帝斗争被归于民族主义，赋予民族主义正当性，如何面对大汉族主义和少数民族的地方民族主义？我的大学同学里有众多的少数民族同胞，大学时我就开始思考，好几个民族在中国是少数民族，在邻国则是主体民族，这些中国少数民族如何建立对中国的认同？</p><p>最近知乎有个热门话题，“十年前公知真的很盛行吗？”</p><a href=""https://www.zhihu.com/question/393873339"" data-draft-node=""block"" data-draft-type=""link-card"" class=""internal"">十年前公知真的很盛行吗？</a><p>十年前的我正就读于校园遍地中华田园芝加哥男孩的“中国法学教育的最高学府”，是那段历史的见证者。2009年庆祝建国六十周年，很多有影响力的知识分子嘲讽：“为祖国庆生？祖国母亲已经五千岁了，不是六十岁。”可是，值得庆祝的本来就是<b>新中国</b>的生日，是<b>革命</b>（阶段性）胜利。“工人没有祖国”，红色的中国才是祖国，中国才是那个要靠意识形态维系的<b>非民族国家</b>。</p><p>基于共同的革命历史、对社会主义新中国的认同，维护五十六个民族人民利益的爱国主义才能在意识形态上支持当下和未来的反帝斗争。</p><p>不能指望民族主义只对外不对内，女真大汗、蒙古大汗、藏地僧侣贵族臣服之主、汉地征服者、回部征服者统治下的各民族是不会结成“中华民族”的。民族主义必然被帝国主义利用来撕裂中国五十六个民族之间的关系，制造中国内乱，近期帝国主义开动宣传机器制造涉疆谣言，政客炒作涉疆话题，正是活生生的案例。</p>"
17,知乎用户,0,179,69,5,https://www.zhihu.com/api/v4/answers/1854785541,<p><b>对现在的中国来说，民族主义有好处，也有坏处，但是逆向民族主义没有好处，只有坏处。</b>现在的民族主义思潮一定程度上是对之前逆向民族主义思潮的一种矫枉过正，不可能对局势造成什么影响。</p><p>毕竟在某些人眼里，中国一直都没有什么逆向民族主义，用蜘蛛、图纸这种话术只是想让粉红破防而已。正确的集体记忆只有U型锁，而似乎都忘掉了几年前是个什么样的网络环境。</p>
18,减紫,1,104182,9743,547,https://www.zhihu.com/api/v4/answers/1491152914,<p>美国白人的民族主义是白人父子看到黄皮肤的掏钱请了脱衣舞女就要胖揍，追到停车场直接用球棒活活敲死（陈果仁案），两个人谋杀完了法官判无罪释放，这种事中国汉人对来中国的黑人白人平民干过？</p><p>澳洲白人的民族主义有英国御赐大名“白澳主义”，前几天还日常打杂墨尔本华人超市，留下辱骂字眼的恐吓信“xx人滚出澳大利亚balabala”，这种事中国汉人对来中国的黑人白人干过？</p><p>德国闹民族主义的时候发病侵略四方，打下了大半个欧洲，把东欧犹太人这样的异族一车一车的拉到毒气室，这种事中国汉人对外族干过？</p><p>中国的白人和黑人们跟澳洲的留学生一样出门腰里要别一把匕首了？还是要跟北美的留学生一样车里放一把手枪了？</p><p>中国大陆的汉人大V光光在知乎口嗨一下要整治双非就被逆民口诛笔伐说是辣脆，教英语的口头表达一下要对美国强硬门口被泼油漆，这就是某些壬嘴里的单向言论自由，你告诉我这叫民族主义？</p>
19,南柯遊人,1,53187,117,16,https://www.zhihu.com/api/v4/answers/1419149553,<p>民族主义的诞生，来自于历史发展阶段上，新兴的工商业资本主义阶层，对家天下的反叛和合法性取消。</p><p><b>以前制约家天下的因素，只在于统治阶层的内部垄断，即“祖宗之法不可变，祖宗之制不可乱，祖宗之地不可失，祖宗之天下非陛下之天下”。</b></p><p><b>在西方，还有一层上帝代言人的基督教教皇的赋权。</b></p><p>而在生产力的进步过程中，世俗化的社会状态，让人们普遍的越来越只信仰现实存在，而不愿意再把命运交由祖宗或者上帝决定。</p><p>由此，伴随着一系列资本主义革命而诞生的，还有【民族自决】为口号的国家主权的公有化而非私有化进程。</p><p>本质上，民族主义并非为了扩张而产生的，它只是为了保持新兴的资本主义群体的利益及其生存环境，不被凌驾于自身之上的封建的统治阶层任意剥夺和拱手相让于敌对方的资本主义工商业的自保活动。</p><p>由此，资本主义知识分子改造了城邦时代延伸而来的民族活动的来源象征，使之成为一种不再是区域文化识别的名称，而更多的成为一种集体政治合法性的精神表达。</p><p>但随后，随着资本主义革命的胜利，家天下的统治阶层被规模化的颠覆为以工商业资本利益集团为主体的新的统治阶层。</p><p>这类资本主义的统治阶层，为了倾销其商品、开拓新的海外市场和掠夺其他地区的资源，从而将市场自由主义和民族主义进行了某种深层次的扭曲绑定。</p><p><b>他们一方面在劣势的地带以民族主义为号角，鼓励内部的排外与遵从工商资本主义的根本利益趋导，另一方面在自身优势的利益场域主张积极的政治扩张与膨胀的权力意志侵略。</b></p><p><b>这最终导致了，高涨的欧陆民族主义热潮，不仅在外部大力进行殖民地扩张和实行民族奴役，同时在内部也在进行着以民族主义为象征的相互挤压和大陆战争。</b></p><p><b>最终，这种趋势的愈演愈烈，就是一战的帝国主义内部的矛盾激化，和二战的极端的fxs民族主义与自保的资本主义世界及新兴的社会主义世界的彻底对立和决裂。</b></p><p><b>可以说，在资本主义的诞生和发展过程中，资本主义群体完全是基于自身的阶层利益目的，发明了民族主义的理念，而不是为着真正的公天下的以广大的人民群众立场为前提的历史辩证的民族主义。</b></p><p>在十月革命胜利后，列宁颁布的《和平法令》谴责帝国主义大国强制合并弱小民族，宣布破坏自决权的行为为非法。</p><p>由此，社会主义叙事的新的国际秩序视域下的民族主义，开始生成。</p><p>在中国，刚开始是孙提出的三民主义中的民族共同体理念，为一种理想式的民族自决理念，其根本原因，还是在于孙代表的民族资本主义的软弱性和远离人民群众的民族主义叙事缺乏植根能力。</p><p>随后，在毛领导的新民主主义革命叙事中，中国的无产阶级领导的，人民大众的，反对帝国主义、封建主义和官僚资本主义的革命得以进行并完成。</p><p><b>由此，中国以中华民族为主体的民族事业的历史进程，也开始正式落地开展。</b></p><p><b>从历史上看，民族主义，是共和国时代所有区域内的利益集团，共同的反对任何试图后退的家天下的合法性权杖。因此，民族主义对于任何试图现代化的国家来说，都是不可缺少的。</b></p><p>但是，我们必须认清社会主义的民族主义与资本主义的民族主义，根本上是两种完全不同性质的群体精神系统和意识形态。</p><p><b>后者是服务于资本主义工商业利益的统治工具，在其劣势的时候，民族主义就变为保守的孤立主义、单边主义，在其强势的阶段，民族主义就变为伪装为自由主义的殖民扩张事业。</b></p><p><b>同时，其内部还会由于极大的危机感和极高的膨胀的群体权力狂热的双重挤压，而塑造出变态的群体fxs模式。</b></p><p><b>可以说，这种民族主义趋势，是一种不断引发大陆战争和世界战争的群体宗教式精神嗑药的罪魁祸首。</b></p><p><b>而社会主义的民族主义，坚持的首先是属于大众的、历史的利益维护立场。</b></p><p><b>它在被侵犯时，以本国民族主义为抗争大旗。</b></p><p><b>它在远征时，以尊重他国的民族主义为政治底线（参考对印自卫反击战）。</b></p><p><b>仁者之师，不过如此。仁者之民，不过如此。</b></p><p>按照理论来说，共产主义不需要民族主义，因为共产主义是人类共同解放的去边界化运动。</p><p>社会主义，也不需要民族主义，因为社会主义已经完成民族自决的历史任务。</p><p>但是，在社会主义刚刚自立，还远未能够构建走向共产主义的稳定、宽阔的道路的过渡时期，就具有了民族主义得以继续保留的必然意义。</p><p>目前来看，中国需要民族主义主要是基于三个理由。</p><p>一是外部环境恶劣。这个就不必过多展开了，帝国主义亡我之心不死的决心一天不死，西方文明视我如蛮夷的恶劣国际秩序一天不崩塌，中国的外部环境安全带就一天不会建立。</p><p><b>因此，社会主义叙事下的民族主义，就是中国社会主义进行外部防御的首要堡垒。</b></p><p>二是内部新的历史进程刚刚开始。这一历史进程，正是以中华民族伟大复兴叙事为象征的中华民族真正成熟化、稳定化构建的关键阶段。</p><p><b>因此，民族主义对于中华民族来说，是一个向导性、约束性的集群妥协与平衡法则。</b></p><p><b>这也是民族主义目前在国内处于暧昧和弱势地位的主要原因，官方担心明确的民族主义会导致民族融合过程中的矛盾公开化和扩大化。</b></p><p><b>在没有明确立场和定性的语境中，工商资本阶层，则趁机或者绑定民族主义营销，恶化民族主义神圣性名誉，或者趁机宣扬市场自由主义来对抗民族主义可能带来的利益损失和环境不确定性。</b></p><p><b>而中产阶级则以站在工商阶层利益的视角，来怀疑和警惕民族主义的兴起与扩张。</b></p><p>三是人民群众的权力路径还是太少。</p><p>在内部，民族主义是人民群众的菜刀，可上砍南天门，下斩骑墙妖。</p><p><b>在外部，民族主义是人民群众的战斗场。</b></p><p><b>我虽手不握枪，而心中有杆枪，就是民族主义的圣枪。</b></p><p><b>一切想要诋毁和掠夺曾经的中国四万万、今天的中国十四亿人民群众的历史文明积累成果的尝试，都要先接受我的民族主义圣枪洗礼。</b></p><p><b>但同时，中华民族是包容性的历史建构，社会主义是开放性的文明事业，这也会导致中华民族的历史走向的独特性与稳步推进的权力结构扩张。</b></p>
